n_neighbors,min_dist,min_cluster_size,min_samples,n_clusters,noise_frac,silhouette,davies_bouldin
15,0.1,75,10,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.1,75,15,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.1,75,25,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.1,100,5,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.1,100,10,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.1,100,15,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.1,100,25,3,0.002829907655644921,0.35705649852752686,0.5234040646491597
15,0.25,10,5,5,0.0005957700327673518,0.11435841768980026,0.5275149342539612
15,0.25,10,10,5,0.0016383675901102174,0.1148729920387268,0.5263483157493002
15,0.25,10,15,5,0.0035746201966041107,0.11481571942567825,0.5239854254949521
15,0.25,10,25,4,0.006702412868632708,0.29680073261260986,0.5285877661579933
15,0.25,15,5,5,0.0005957700327673518,0.11435841768980026,0.5275149342539612
15,0.25,15,10,5,0.0016383675901102174,0.1148729920387268,0.5263483157493002
15,0.25,15,15,5,0.0035746201966041107,0.11481571942567825,0.5239854254949521
15,0.25,15,25,4,0.006702412868632708,0.29680073261260986,0.5285877661579933
15,0.25,20,5,4,0.0034256776884122727,0.29650917649269104,0.532517215361237
15,0.25,20,10,4,0.004468275245755138,0.2970605194568634,0.5310581424705655
15,0.25,20,15,4,0.006404527852249032,0.29689380526542664,0.5281873475899725
15,0.25,20,25,4,0.006702412868632708,0.29680073261260986,0.5285877661579933
15,0.25,30,5,4,0.0034256776884122727,0.29650917649269104,0.532517215361237
15,0.25,30,10,4,0.004468275245755138,0.2970605194568634,0.5310581424705655
15,0.25,30,15,4,0.006404527852249032,0.29689380526542664,0.5281873475899725
15,0.25,30,25,4,0.006702412868632708,0.29680073261260986,0.5285877661579933
15,0.25,50,5,4,0.0034256776884122727,0.29650917649269104,0.532517215361237
15,0.25,50,10,4,0.004468275245755138,0.2970605194568634,0.5310581424705655
15,0.25,50,15,3,0.004766160262138814,0.3155052065849304,0.5814461886972477
15,0.25,50,25,3,0.00580875781948168,0.3158717453479767,0.5802580483005392
15,0.25,75,5,3,0.002978850163836759,0.3169945478439331,0.5826110424186122
15,0.25,75,10,3,0.0037235627047959487,0.31684479117393494,0.581986798888422
15,0.25,75,15,3,0.004766160262138814,0.3155052065849304,0.5814461886972477
15,0.25,75,25,3,0.00580875781948168,0.3158717453479767,0.5802580483005392
15,0.25,100,5,3,0.002978850163836759,0.3169945478439331,0.5826110424186122
15,0.25,100,10,3,0.0037235627047959487,0.31684479117393494,0.581986798888422
15,0.25,100,15,3,0.004766160262138814,0.3155052065849304,0.5814461886972477
15,0.25,100,25,3,0.00580875781948168,0.3158717453479767,0.5802580483005392
15,0.5,10,5,2,0.00014894250819183795,0.2668958604335785,0.5275141795088738
15,0.5,10,10,2,0.0008936550491510277,0.2671686112880707,0.5273339344163991
15,0.5,10,15,6,0.03589514447423295,0.04079165309667587,0.5291318686105356
15,0.5,10,25,3,0.017128388442061365,0.3331046998500824,0.5048336220699206
15,0.5,15,5,2,0.00014894250819183795,0.2668958604335785,0.5275141795088738
15,0.5,15,10,2,0.0008936550491510277,0.2671686112880707,0.5273339344163991
15,0.5,15,15,6,0.03589514447423295,0.04079165309667587,0.5291318686105356
15,0.5,15,25,3,0.017128388442061365,0.3331046998500824,0.5048336220699206
15,0.5,20,5,6,0.02993744414655943,0.052817124873399734,0.5502892182699054
15,0.5,20,10,6,0.04900208519511469,0.04544808715581894,0.5376213639031228
15,0.5,20,15,5,0.03872505212987787,0.10598549991846085,0.5327029426769949
15,0.5,20,25,3,0.017128388442061365,0.3331046998500824,0.5048336220699206
15,0.5,30,5,5,0.06925826630920465,0.11242914944887161,0.5532593756619182
15,0.5,30,10,4,0.04885314268692285,0.28209999203681946,0.5412389267022312
15,0.5,30,15,4,0.04229967232648198,0.2802662253379822,0.5410067243779533
15,0.5,30,25,3,0.017128388442061365,0.3331046998500824,0.5048336220699206
15,0.5,50,5,3,0.033214179326779864,0.3036873936653137,0.6065495320196576
15,0.5,50,10,3,0.04855525767053917,0.30997323989868164,0.5863538056306267
15,0.5,50,15,3,0.04036341971998809,0.30760157108306885,0.5883839522563509
15,0.5,50,25,2,0.016234733392910337,0.3846987187862396,0.5633819339958805
15,0.5,75,5,3,0.033214179326779864,0.3036873936653137,0.6065495320196576
15,0.5,75,10,3,0.04855525767053917,0.30997323989868164,0.5863538056306267
15,0.5,75,15,3,0.04036341971998809,0.30760157108306885,0.5883839522563509
15,0.5,75,25,2,0.016234733392910337,0.3846987187862396,0.5633819339958805
15,0.5,100,5,3,0.033214179326779864,0.3036873936653137,0.6065495320196576
15,0.5,100,10,3,0.04855525767053917,0.30997323989868164,0.5863538056306267
15,0.5,100,15,3,0.04036341971998809,0.30760157108306885,0.5883839522563509
15,0.5,100,25,2,0.016234733392910337,0.3846987187862396,0.5633819339958805
20,0.0,10,5,122,0.2786714328269288,0.49374842643737793,0.5519891252966208
20,0.0,10,10,95,0.3523979743818886,0.5509761571884155,0.48412099940313025
20,0.0,10,15,73,0.3622281799225499,0.5309464931488037,0.4820221278702958
20,0.0,10,25,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,15,5,94,0.3010128090557045,0.5267724394798279,0.556153634813727
20,0.0,15,10,69,0.29445933869526364,0.4688136577606201,0.489088643708516
20,0.0,15,15,59,0.34078045874292523,0.5004047751426697,0.5031731939651631
20,0.0,15,25,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,20,5,70,0.2817992254989574,0.5010878443717957,0.608715355727805
20,0.0,20,10,57,0.2938635686624963,0.4614485502243042,0.48709971679370057
20,0.0,20,15,15,0.054066130473637175,0.11139993369579315,0.5597483803781895
20,0.0,20,25,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,30,5,45,0.1946678582067322,0.37271052598953247,0.6282131593788333
20,0.0,30,10,42,0.2622877569258266,0.4062387943267822,0.5784095420896268
20,0.0,30,15,35,0.2716711349419124,0.4100980758666992,0.5824966130264069
20,0.0,30,25,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,50,5,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,50,10,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,50,15,4,0.0,0.3884255588054657,0.42819011190074396
20,0.0,50,25,5,0.0035746201966041107,0.27349230647087097,0.4709033307824092
20,0.0,75,5,3,0.0,0.39695921540260315,0.46875489597496306
20,0.0,75,10,3,0.0,0.39695921540260315,0.46875489597496306
20,0.0,75,15,3,0.0,0.39695921540260315,0.46875489597496306
20,0.0,75,25,7,0.04900208519511469,0.29260924458503723,0.6038351342678637
20,0.0,100,5,3,0.0,0.39695921540260315,0.46875489597496306
20,0.0,100,10,3,0.0,0.39695921540260315,0.46875489597496306
20,0.0,100,15,3,0.0,0.39695921540260315,0.46875489597496306
20,0.0,100,25,7,0.04900208519511469,0.29260924458503723,0.6038351342678637
20,0.05,10,5,129,0.31754542746499853,0.503047525882721,0.5806876023398898
20,0.05,10,10,97,0.3803991659219541,0.5421671867370605,0.5085010992507752
20,0.05,10,15,70,0.41316651772415847,0.5417250394821167,0.5177343069346408
20,0.05,10,25,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,15,5,95,0.2983318439082514,0.4866689145565033,0.6019520058945846
20,0.05,15,10,68,0.31054512957998215,0.41412442922592163,0.5621128658226978
20,0.05,15,15,65,0.4118260351504319,0.5474087595939636,0.5313120472804833
20,0.05,15,25,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,20,5,67,0.2724158474828716,0.38426584005355835,0.6410091236921907
20,0.05,20,10,40,0.23830801310694072,0.2690243124961853,0.626831057142514
20,0.05,20,15,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,20,25,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,30,5,35,0.21254095918975274,0.2671959400177002,0.6433643765896346
20,0.05,30,10,17,0.051980935358951444,0.04359648749232292,0.6002624927464459
20,0.05,30,15,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,30,25,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,50,5,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,50,10,5,0.002829907655644921,0.05705217644572258,0.5951316535701535
20,0.05,50,15,4,0.0,0.36801278591156006,0.44927928246272536
20,0.05,50,25,5,0.002978850163836759,0.2478599101305008,0.5004835662822898
20,0.05,75,5,3,0.0,0.37977325916290283,0.49221409805059074
20,0.05,75,10,5,0.012660113196306225,0.0013712020590901375,0.6519788049332795
20,0.05,75,15,3,0.0,0.37977325916290283,0.49221409805059074
20,0.05,75,25,4,0.002978850163836759,0.24673382937908173,0.5475608740977019
20,0.05,100,5,3,0.0,0.37977325916290283,0.49221409805059074
20,0.05,100,10,3,0.0,0.37977325916290283,0.49221409805059074
20,0.05,100,15,3,0.0,0.37977325916290283,0.49221409805059074
20,0.05,100,25,4,0.002978850163836759,0.24673382937908173,0.5475608740977019
20,0.1,10,5,146,0.36088769734882337,0.509344756603241,0.6250908832250918
20,0.1,10,10,5,0.0,0.11827036738395691,0.4848390175761457
20,0.1,10,15,5,0.0002978850163836759,0.11851769685745239,0.4842429097207912
20,0.1,10,25,4,0.002829907655644921,0.3391183018684387,0.47871441616096033
20,0.1,15,5,5,0.0,0.11827036738395691,0.4848390175761457
20,0.1,15,10,5,0.0,0.11827036738395691,0.4848390175761457
20,0.1,15,15,5,0.0002978850163836759,0.11851769685745239,0.4842429097207912
20,0.1,15,25,4,0.002829907655644921,0.3391183018684387,0.47871441616096033
20,0.1,20,5,4,0.0,0.3381268084049225,0.47923403734038317
20,0.1,20,10,4,0.0,0.3381268084049225,0.47923403734038317
20,0.1,20,15,4,0.0002978850163836759,0.3384476602077484,0.4784904823178011
20,0.1,20,25,4,0.002829907655644921,0.3391183018684387,0.47871441616096033
20,0.1,30,5,4,0.0,0.3381268084049225,0.47923403734038317
20,0.1,30,10,4,0.0,0.3381268084049225,0.47923403734038317
20,0.1,30,15,4,0.0002978850163836759,0.3384476602077484,0.4784904823178011
20,0.1,30,25,4,0.002829907655644921,0.3391183018684387,0.47871441616096033
20,0.1,50,5,4,0.0,0.3381268084049225,0.47923403734038317
20,0.1,50,10,4,0.0,0.3381268084049225,0.47923403734038317
20,0.1,50,15,4,0.0002978850163836759,0.3384476602077484,0.4784904823178011
20,0.1,50,25,4,0.002829907655644921,0.3391183018684387,0.47871441616096033
20,0.1,75,5,3,0.0077450104259755735,0.36307796835899353,0.506132211569641
20,0.1,75,10,3,0.0,0.36113241314888,0.5220808049661583
20,0.1,75,15,3,0.0,0.36113241314888,0.5220808049661583
20,0.1,75,25,3,0.002680965147453083,0.3620659410953522,0.5217774731546091
20,0.1,100,5,3,0.0077450104259755735,0.36307796835899353,0.506132211569641
20,0.1,100,10,3,0.0,0.36113241314888,0.5220808049661583
20,0.1,100,15,3,0.0,0.36113241314888,0.5220808049661583
20,0.1,100,25,3,0.002680965147453083,0.3620659410953522,0.5217774731546091
20,0.25,10,5,6,0.0017873100983020554,0.041899506002664566,0.531178397896233
20,0.25,10,10,6,0.006404527852249032,0.04258283972740173,0.527535426011572
20,0.25,10,15,6,0.008340780458742925,0.04449914023280144,0.5251534147046155
20,0.25,10,25,4,0.004766160262138814,0.29068228602409363,0.529519460855894
20,0.25,15,5,6,0.0017873100983020554,0.041899506002664566,0.531178397896233
20,0.25,15,10,6,0.006404527852249032,0.04258283972740173,0.527535426011572
20,0.25,15,15,6,0.008340780458742925,0.04449914023280144,0.5251534147046155
20,0.25,15,25,4,0.004766160262138814,0.29068228602409363,0.529519460855894
20,0.25,20,5,5,0.004617217753946977,0.1063482016324997,0.5328421967337302
20,0.25,20,10,5,0.009234435507893953,0.10694567859172821,0.5285791675413958
20,0.25,20,15,5,0.011170688114387846,0.10892467200756073,0.5257523089957071
20,0.25,20,25,4,0.004766160262138814,0.29068228602409363,0.529519460855894
20,0.25,30,5,4,0.004021447721179625,0.28871092200279236,0.5333763531805382
20,0.25,30,10,4,0.005510872803098004,0.2880171239376068,0.5312453494326579
20,0.25,30,15,4,0.0068513553768245455,0.2886229455471039,0.5299416490795219
20,0.25,30,25,4,0.004766160262138814,0.29068228602409363,0.529519460855894
20,0.25,50,5,4,0.004021447721179625,0.28871092200279236,0.5333763531805382
20,0.25,50,10,3,0.00506404527852249,0.30574068427085876,0.5843261972445442
20,0.25,50,15,3,0.01385165326184093,0.3079621493816376,0.5682981408977742
20,0.25,50,25,3,0.004170390229371462,0.3077008128166199,0.5843232882318762
20,0.25,75,5,4,0.01742627345844504,0.21245108544826508,0.6300978966772577
20,0.25,75,10,3,0.00506404527852249,0.30574068427085876,0.5843261972445442
20,0.25,75,15,3,0.01385165326184093,0.3079621493816376,0.5682981408977742
20,0.25,75,25,3,0.004170390229371462,0.3077008128166199,0.5843232882318762
20,0.25,100,5,3,0.0034256776884122727,0.3070704936981201,0.585660078539003
20,0.25,100,10,3,0.00506404527852249,0.30574068427085876,0.5843261972445442
20,0.25,100,15,3,0.01385165326184093,0.3079621493816376,0.5682981408977742
20,0.25,100,25,3,0.004170390229371462,0.3077008128166199,0.5843232882318762
20,0.5,10,5,2,0.00014894250819183795,0.24421167373657227,0.5446458621274455
20,0.5,10,10,7,0.01966041108132261,-0.005080882925540209,0.5401043186114385
20,0.5,10,15,6,0.02978850163836759,0.01779201813042164,0.5325244318874908
20,0.5,10,25,3,0.02755436401549002,0.34619301557540894,0.489670553062376
20,0.5,15,5,2,0.00014894250819183795,0.24421167373657227,0.5446458621274455
20,0.5,15,10,6,0.017724158474828715,0.006582967936992645,0.5368209569384668
20,0.5,15,15,6,0.02978850163836759,0.01779201813042164,0.5325244318874908
20,0.5,15,25,3,0.02755436401549002,0.34619301557540894,0.489670553062376
20,0.5,20,5,5,0.01802204349121239,0.07892286032438278,0.5363355622774723
20,0.5,20,10,2,0.00014894250819183795,0.2871582508087158,0.5413207433334106
20,0.5,20,15,4,0.02114983616324099,0.27171480655670166,0.5449107247440474
20,0.5,20,25,3,0.02755436401549002,0.34619301557540894,0.489670553062376
20,0.5,30,5,6,0.05436401549002085,-0.08280951529741287,0.6292309268055083
20,0.5,30,10,2,0.00014894250819183795,0.2871582508087158,0.5413207433334106
20,0.5,30,15,4,0.02114983616324099,0.27171480655670166,0.5449107247440474
20,0.5,30,25,4,0.06478999106344951,0.2925346791744232,0.5235783143299921
20,0.5,50,5,3,0.028150134048257374,0.3031955063343048,0.5673165763477103
20,0.5,50,10,3,0.030980041703902294,0.30444931983947754,0.5665649390136009
20,0.5,50,15,3,0.028001191540065536,0.30224165320396423,0.572338151360076
20,0.5,50,25,3,0.07104557640750671,0.3216470777988434,0.5502971383951282
20,0.5,75,5,3,0.028150134048257374,0.3031955063343048,0.5673165763477103
20,0.5,75,10,3,0.030980041703902294,0.30444931983947754,0.5665649390136009
20,0.5,75,15,3,0.028001191540065536,0.30224165320396423,0.572338151360076
20,0.5,75,25,3,0.07104557640750671,0.3216470777988434,0.5502971383951282
20,0.5,100,5,3,0.028150134048257374,0.3031955063343048,0.5673165763477103
20,0.5,100,10,3,0.030980041703902294,0.30444931983947754,0.5665649390136009
20,0.5,100,15,3,0.028001191540065536,0.30224165320396423,0.572338151360076
20,0.5,100,25,3,0.07104557640750671,0.3216470777988434,0.5502971383951282
30,0.0,10,5,119,0.2820971105153411,0.42830130457878113,0.5763736611411343
30,0.0,10,10,88,0.38173964849568065,0.5684517621994019,0.4798055747014159
30,0.0,10,15,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,10,25,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,15,5,83,0.2707774798927614,0.430061399936676,0.5865222674812017
30,0.0,15,10,66,0.3257372654155496,0.48818784952163696,0.5080329358346733
30,0.0,15,15,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,15,25,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,20,5,65,0.25841525171283886,0.4706459939479828,0.5989479621393716
30,0.0,20,10,54,0.29222520107238603,0.4620181620121002,0.5338062450824582
30,0.0,20,15,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,20,25,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,30,5,16,0.054810843014596364,0.05926092341542244,0.5773121289243106
30,0.0,30,10,41,0.28358653559725944,0.4487108886241913,0.5767578507074504
30,0.0,30,15,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,30,25,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,50,5,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,50,10,3,0.0,0.541692316532135,0.33617650294138035
30,0.0,50,15,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,50,25,3,0.0,0.5419568419456482,0.33713032935524884
30,0.0,75,5,7,0.0290437890974084,0.24493898451328278,0.561529097516922
30,0.0,75,10,7,0.034554661900506406,0.25493019819259644,0.5615405447222684
30,0.0,75,15,7,0.038278224605302356,0.2554478049278259,0.5598938076888187
30,0.0,75,25,2,0.0,0.5840939283370972,0.3734023406957304
30,0.0,100,5,7,0.0290437890974084,0.24493898451328278,0.561529097516922
30,0.0,100,10,6,0.04900208519511469,0.35009410977363586,0.5396409044152732
30,0.0,100,15,6,0.0525767053917188,0.35105860233306885,0.5369194840548128
30,0.0,100,25,2,0.0,0.5840939283370972,0.3734023406957304
30,0.05,10,5,5,0.0,0.09757057577371597,0.47360448563408575
30,0.05,10,10,5,0.0002978850163836759,0.0973222404718399,0.47349637576068515
30,0.05,10,15,5,0.00044682752457551384,0.09733780473470688,0.47350320006418267
30,0.05,10,25,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,15,5,5,0.0,0.09757057577371597,0.47360448563408575
30,0.05,15,10,5,0.0002978850163836759,0.0973222404718399,0.47349637576068515
30,0.05,15,15,5,0.00044682752457551384,0.09733780473470688,0.47350320006418267
30,0.05,15,25,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,20,5,4,0.0,0.35179755091667175,0.457641635158155
30,0.05,20,10,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,20,15,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,20,25,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,30,5,4,0.0,0.35179755091667175,0.457641635158155
30,0.05,30,10,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,30,15,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,30,25,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,50,5,4,0.0,0.35179755091667175,0.457641635158155
30,0.05,50,10,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,50,15,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,50,25,4,0.0,0.35156553983688354,0.45747587095123915
30,0.05,75,5,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,75,10,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,75,15,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,75,25,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,100,5,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,100,10,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,100,15,3,0.0,0.3655950129032135,0.49811640417557507
30,0.05,100,25,3,0.0,0.3655950129032135,0.49811640417557507
30,0.1,10,5,5,0.00014894250819183795,0.062206562608480453,0.49608157047116064
30,0.1,10,10,5,0.0007447125409591898,0.06277171522378922,0.49537216605524836
30,0.1,10,15,5,0.002234137622877569,0.06324191391468048,0.49483322947026914
30,0.1,10,25,4,0.00506404527852249,0.3216111958026886,0.48153352606307204
30,0.1,15,5,5,0.00014894250819183795,0.062206562608480453,0.49608157047116064
30,0.1,15,10,5,0.0007447125409591898,0.06277171522378922,0.49537216605524836
30,0.1,15,15,5,0.002234137622877569,0.06324191391468048,0.49483322947026914
30,0.1,15,25,4,0.00506404527852249,0.3216111958026886,0.48153352606307204
30,0.1,20,5,4,0.002978850163836759,0.3205412030220032,0.48283350118132257
30,0.1,20,10,4,0.0002978850163836759,0.32018792629241943,0.4823394786742672
30,0.1,20,15,4,0.0014894250819183796,0.3207820653915405,0.48162890226481014
30,0.1,20,25,4,0.00506404527852249,0.3216111958026886,0.48153352606307204
30,0.1,30,5,4,0.002978850163836759,0.3205412030220032,0.48283350118132257
30,0.1,30,10,4,0.0002978850163836759,0.32018792629241943,0.4823394786742672
30,0.1,30,15,4,0.0014894250819183796,0.3207820653915405,0.48162890226481014
30,0.1,30,25,4,0.00506404527852249,0.3216111958026886,0.48153352606307204
30,0.1,50,5,4,0.002978850163836759,0.3205412030220032,0.48283350118132257
30,0.1,50,10,4,0.0002978850163836759,0.32018792629241943,0.4823394786742672
30,0.1,50,15,4,0.0014894250819183796,0.3207820653915405,0.48162890226481014
30,0.1,50,25,4,0.00506404527852249,0.3216111958026886,0.48153352606307204
30,0.1,75,5,3,0.002978850163836759,0.3472959101200104,0.5191293240861434
30,0.1,75,10,3,0.00014894250819183795,0.3466237485408783,0.5191909933799783
30,0.1,75,15,3,0.0010425975573428656,0.3467395305633545,0.5191552230604631
30,0.1,75,25,3,0.004468275245755138,0.3475598692893982,0.5190214490777981
30,0.1,100,5,3,0.002978850163836759,0.3472959101200104,0.5191293240861434
30,0.1,100,10,3,0.00014894250819183795,0.3466237485408783,0.5191909933799783
30,0.1,100,15,3,0.0010425975573428656,0.3467395305633545,0.5191552230604631
30,0.1,100,25,3,0.004468275245755138,0.3475598692893982,0.5190214490777981
30,0.25,10,5,3,0.0,0.016342679038643837,0.6187519746913924
30,0.25,10,10,6,0.010872803098004171,-0.01813911274075508,0.5347346776733538
30,0.25,10,15,5,0.005957700327673518,0.04522739723324776,0.5254818884428867
30,0.25,10,25,4,0.008191837950551088,0.28489625453948975,0.517709417492866
30,0.25,15,5,3,0.0,0.016342679038643837,0.6187519746913924
30,0.25,15,10,6,0.010872803098004171,-0.01813911274075508,0.5347346776733538
30,0.25,15,15,5,0.005957700327673518,0.04522739723324776,0.5254818884428867
30,0.25,15,25,4,0.008191837950551088,0.28489625453948975,0.517709417492866
30,0.25,20,5,2,0.0,0.2622445523738861,0.6494124550687033
30,0.25,20,10,5,0.013702710753649091,0.062246643006801605,0.5324053422903419
30,0.25,20,15,4,0.00878760798331844,0.2844519019126892,0.5185598555970808
30,0.25,20,25,4,0.008191837950551088,0.28489625453948975,0.517709417492866
30,0.25,30,5,2,0.0,0.2622445523738861,0.6494124550687033
30,0.25,30,10,5,0.013702710753649091,0.062246643006801605,0.5324053422903419
30,0.25,30,15,4,0.00878760798331844,0.2844519019126892,0.5185598555970808
30,0.25,30,25,4,0.008191837950551088,0.28489625453948975,0.517709417492866
30,0.25,50,5,2,0.0,0.2622445523738861,0.6494124550687033
30,0.25,50,10,3,0.012809055704498064,0.3083651065826416,0.5499638155886725
30,0.25,50,15,3,0.002829907655644921,0.30652448534965515,0.5516286935081415
30,0.25,50,25,3,0.00804289544235925,0.3081916272640228,0.5500458971989749
30,0.25,75,5,3,0.009681263032469467,0.30578523874282837,0.5514185324908362
30,0.25,75,10,3,0.012809055704498064,0.3083651065826416,0.5499638155886725
30,0.25,75,15,3,0.002829907655644921,0.30652448534965515,0.5516286935081415
30,0.25,75,25,3,0.00804289544235925,0.3081916272640228,0.5500458971989749
30,0.25,100,5,3,0.009681263032469467,0.30578523874282837,0.5514185324908362
30,0.25,100,10,3,0.012809055704498064,0.3083651065826416,0.5499638155886725
30,0.25,100,15,3,0.002829907655644921,0.30652448534965515,0.5516286935081415
30,0.25,100,25,3,0.00804289544235925,0.3081916272640228,0.5500458971989749
30,0.5,10,5,129,0.4180816204944891,0.38222435116767883,0.68702620642156
30,0.5,10,10,7,0.06761989871909443,-0.1346690058708191,0.6157849004470938
30,0.5,10,15,3,0.013702710753649091,0.3377859890460968,0.5016170960871373
30,0.5,10,25,4,0.03634197199880846,0.2744448781013489,0.5398622900578558
30,0.5,15,5,6,0.049597855227882036,-0.10450185835361481,0.6393159361124873
30,0.5,15,10,6,0.06076854334226988,-0.09949686378240585,0.6274921476032956
30,0.5,15,15,3,0.013702710753649091,0.3377859890460968,0.5016170960871373
30,0.5,15,25,4,0.03634197199880846,0.2744448781013489,0.5398622900578558
30,0.5,20,5,6,0.049597855227882036,-0.10450185835361481,0.6393159361124873
30,0.5,20,10,6,0.06076854334226988,-0.09949686378240585,0.6274921476032956
30,0.5,20,15,3,0.013702710753649091,0.3377859890460968,0.5016170960871373
30,0.5,20,25,4,0.03634197199880846,0.2744448781013489,0.5398622900578558
30,0.5,30,5,5,0.05361930294906166,0.002792384708300233,0.6492323609756967
30,0.5,30,10,5,0.06419422103068216,0.004238190595060587,0.6385057325282896
30,0.5,30,15,4,0.028150134048257374,0.26980867981910706,0.5449294082134111
30,0.5,30,25,4,0.03634197199880846,0.2744448781013489,0.5398622900578558
30,0.5,50,5,3,0.03053321417932678,0.29678574204444885,0.5754441127656222
30,0.5,50,10,3,0.03306523681858802,0.298472136259079,0.5737124007067976
30,0.5,50,15,3,0.034405719392314564,0.29885557293891907,0.5757828064085168
30,0.5,50,25,3,0.042597557342865654,0.3037059009075165,0.5693337870319584
30,0.5,75,5,3,0.03053321417932678,0.29678574204444885,0.5754441127656222
30,0.5,75,10,3,0.03306523681858802,0.298472136259079,0.5737124007067976
30,0.5,75,15,3,0.034405719392314564,0.29885557293891907,0.5757828064085168
30,0.5,75,25,3,0.042597557342865654,0.3037059009075165,0.5693337870319584
30,0.5,100,5,3,0.03053321417932678,0.29678574204444885,0.5754441127656222
30,0.5,100,10,3,0.03306523681858802,0.298472136259079,0.5737124007067976
30,0.5,100,15,3,0.034405719392314564,0.29885557293891907,0.5757828064085168
30,0.5,100,25,3,0.042597557342865654,0.3037059009075165,0.5693337870319584
50,0.0,10,5,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,10,10,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,10,15,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,10,25,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,15,5,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,15,10,5,0.004021447721179625,0.34859976172447205,0.4550280648818834
50,0.0,15,15,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,15,25,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,20,5,7,0.012064343163538873,0.3194444179534912,0.4816604585142317
50,0.0,20,10,5,0.004021447721179625,0.34859976172447205,0.4550280648818834
50,0.0,20,15,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,20,25,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,30,5,5,0.0019362526064938934,0.3484576344490051,0.4859127882593204
50,0.0,30,10,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,30,15,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,30,25,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,50,5,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,50,10,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,50,15,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,50,25,4,0.0,0.35364165902137756,0.4456111212730424
50,0.0,75,5,3,0.0,0.3690590560436249,0.48160160624360127
50,0.0,75,10,3,0.0,0.3690590560436249,0.48160160624360127
50,0.0,75,15,3,0.0,0.3690590560436249,0.48160160624360127
50,0.0,75,25,3,0.0,0.3690590560436249,0.48160160624360127
50,0.0,100,5,3,0.0,0.3690590560436249,0.48160160624360127
50,0.0,100,10,3,0.0,0.3690590560436249,0.48160160624360127
50,0.0,100,15,3,0.0,0.3690590560436249,0.48160160624360127
